Person id	Full name	Full name reversed	Blurb	male/female/group	Nationality	Birth date	Birth year	Death date	Death year	Birth city/state	Birth country	Death city/state	Death country	I am a useless column
bontefranc023960	François Louis Bontems	Bontems, François Louis	(1721–1815), Swiss businessman	Male	Swiss	1721	1721	Sunday, 8 January 1815	1815		Switzerland		unknown	
bontegerar023680	Gérard Michel Bontemps	Bontemps, Gérard Michel	(1740–1814), French diplomatic official	Male	French	Sunday, 27 November 1740	1740	August 1814	1814	Strasbourg, Bas-Rhin	France		unknown	
bonvijohn0000351	John Bonville	Bonville, John	(fl. 1682–1704), English pewterer	Male	English						England		unknown	
boodledwar000352	Edward Boodle	Boodle, Edward	(1750–1828), English lawyer	Male	English	1750	1750	1828	1828		England		unknown	
boothbarto005317	Barton Booth	Booth, Barton	(1681–1733), English actor	Male	English	1681	1681	Sunday, 10 May 1733	1733		England	London, Greater London	England	
boothbrook023023	Sir Brooke Boothby, 7th baronet	Boothby, Sir Brooke, 7th baronet	(1743–1824), English gentleman, poet, author	Male	English	Wednesday, 3 June 1744	1744	Friday, 23 January 1824	1824	Ashbourne Hall, Wootton, Derbyshire	England	Brussels, Brussels capital region	Belgium	
boothdavid003771	David Booth	Booth, David	(1766–1846), Scottish lexicographer, author	Male	Scottish	Sunday, 9 February 1766	1766	Saturday, 5 December 1846	1846	Kennetles, Forfarshire	Scotland	Fife, Fifeshire	Scotland	
boothjames024877	James Booth	Booth, James	(1770–1824), American judge	Male	American	1770	1770	1824	1824		United States of America		unknown	
boothjohn0000354	John Booth &amp; Co.	Booth &amp; Co., John	(fl. 1808–1842), English ironmasters	Group	English						England		unknown	
boothjohn0000355	John Booth	Booth, John	(1779–1857), English farmer, stock breeder	Male	English	1779	1779	Tuesday, 7 July 1857	1857	Killerby, Yorkshire	England	Killerby, Yorkshire	England	
borchole00025320	Ole Borch	Borch, Ole	(1629–1690), Danish chemist, university professor, philologist, historian	Male	Danish	Saturday, 7 April 1629	1629	Friday, 13 October 1690	1690	Nørre Bork Sogn, Skjern province	Denmark		Denmark	
bordecharl000358	Charles Bordes	Bordes, Charles	(1711–1781), French playwright, author, academy member	Male	French	1711	1711	1781	1781		France		unknown	
bordemarca000357	Marc Antoine Jean Baptiste Bordeaux de Belmont	Bordeaux de Belmont, Marc Antoine Jean Baptiste	(fl. 1763–1773), French theatre director	Male	French						France		unknown	
bordier000000359	M. — Bordier	Bordier, M. —	(fl. 1760), Swiss lawyer	Male	Swiss					Geneva, canton of Geneva	Switzerland		unknown	
borelcharl024260	Charles Louis Borel	Borel, Charles Louis	(1776–1852), Swiss gentleman	Male	Swiss	1776	1776	1852	1852		Switzerland		unknown	
borghgiova000361	Giovanni Borghesi	Borghesi, Giovanni	(fl. 1746), correspondent of Voltaire	Male	Italian?						unknown		unknown	
borgnisdes000362	Borgnis Desbordes, Frères	Borgnis Desbordes, Frères	(fl. 1738–1787), French publishers	Group	French						France		unknown	
borlawilli004947	William Borlase	Borlase, William	(1696–1772), English antiquarian, naturalist	Male	English	Thursday, 2 February 1696	1696	Monday, 31 August 1772	1772	St Just, Cornwall	England	Ludgvan, Cornwall	England	
borssatdha024398	Joseph Marie Borssat d'Hauterive	Borssat d'Hauterive, Joseph Marie	(b. 1740), French lawyer	Male	French	1740	1740		0		France		unknown	
boscafranc005646	Frances Evelyn Boscawen	Boscawen, Frances Evelyn	(1719–1805), English salon hostess	Female	English	Sunday, 23 July 1719	1719	Tuesday, 26 February 1805	1805	St Clere, near Wrotham, Kent	England	London, Greater London	England	
boscdjeann000364	Jeanne Grâce Bosc Du Bouchet, comtesse d'Argental	Bosc Du Bouchet, Jeanne Grâce, comtesse d'Argental	(1703–1774), French aristocrat	Female	French	1703	1703	1774	1774		France		unknown	
boscoruggi000366	Ruggiero Giuseppe Boscovich	Boscovich, Ruggiero Giuseppe	(1711–1787), Croatian physicist, astronomer, diplomat, poet	Male	Croatian	1711	1711	1787	1787		Croatia		unknown	
bosseabrah023678	Abraham Bosset-de Luze	Bosset-de Luze, Abraham	(1731–1781), Swiss businessman	Male	Swiss	January 1731	1731	August 1781	1781		Switzerland		unknown	
bossucharl000367	Charles Bossut	Bossut, Charles	(1730–1814), French mathematician	Male	French	1730	1730	1814	1814		unknown		unknown	
bosweeuphe004079	Euphemia Boswell	Boswell, Euphemia	(1774–1837), daughter of James Boswell	Female	Scottish	Friday, 20 May 1774	1774	1837	1837		Scotland		unknown	
boswejames000368	James Boswell	Boswell, James	(1740–1795), Scottish author, biographer of Samuel Johnson	Male	Scottish	Tuesday, 29 November 1740	1740	Tuesday, 19 May 1795	1795	Edinburgh, county of Edinburgh	Scotland	London, Greater London	England	
boswejames024045	James Boswell, Junior	Boswell, James, Junior	(1778–1822), Scottish literary scholar	Male	Scottish	Tuesday, 15 September 1778	1778	Sunday, 24 February 1822	1822	Edinburgh, county of Edinburgh	Scotland	London, Greater London	England	
boswejohn0004080	John Boswell	Boswell, John	(1710-1780), uncle of James Boswell	Male	Scottish	1710	1710	1780	1780		Scotland		unknown	
boswesamue003772	Samuel Boswell	Boswell, Samuel	(b. 1769), English cousin of Jeremy Bentham	Male	English	Sunday, 6 August 1769	1769		0	Piddletown, near Dorchester, Dorset	England		unknown	
boswethoma004081	Thomas David Boswell	Boswell, Thomas David	(1748–1826), Scottish merchant, banker, civil servant	Male	Scottish	1748	1748	1826	1826		Scotland		unknown	
boteljohn0025393	Captain John Boteler	Boteler, Captain John	(fl. 1667–1680), Irish army officer, landowner	Male	Irish						Ireland		unknown	
bottagiova024172	Mgr Giovanni Gaetano Bottari	Bottari, Mgr Giovanni Gaetano	(1689–1775), Italian scholar, antiquarian, lexicographer, librarian	Male	Italian	1689	1689	1775	1775		Italy		unknown	
boubejeanl023677	Jean Louis de Boubers	Boubers, Jean Louis de	(1731–1806), Belgian printer	Male	Belgian	Friday, 8 June 1731	1731	Wednesday, 30 July 1806	1806	Lille, Nord	France	Brussels, Brussels capital region	Belgium	
bouchclaud000369	Claude Boucher	Boucher, Claude	(d. 1743), French civil servant	Male	French		0	1743	1743		France		unknown	
bouchjeanb024595	Jean Baptiste Bouchaud Du Plessis	Bouchaud Du Plessis, Jean Baptiste	(b. 1715), French lawyer, judge	Male	French	Saturday, 23 February 1715	1715		0	Nantes, Loire-Atlantique	France		unknown	
bouchmarie023739	Marie Françoise Bouchard d'Esparbes de Laussan, marquise d'Aubeterre	Bouchard d'Esparbes de Laussan, Marie Françoise, marquise d'Aubeterre	(b. 1720), French aristocrat	Female	French	Sunday, 9 June 1720	1720		0		France		unknown	
boudeclaud023784	Claude Boudet	Boudet, Claude	(fl. 1742–1751), French Catholic priest, hagiographer	Male	French						France		unknown	
boudielias024863	Elias Boudinot	Boudinot, Elias	(1740–1821), American politician, lawyer, philanthropist	Male	American	Monday, 2 May 1740	1740	Wednesday, 24 October 1821	1821	Philadelphia, Pennsylvania	United States of America	Burlington, Burlington county, New Jersey	United States of America	
boudielish024662	Elisha Boudinot	Boudinot, Elisha	(1749–1819), American lawyer	Male	American	1749	1749	1819	1819		United States of America		unknown	
boudihanna024663	Hannah Boudinot	Boudinot, Hannah	(1736–1808), American politician's wife	Female	American	1736	1736	1808	1808	Elizabethtown, New Jersey	United States of America		unknown	
boudopierr000371	Pierre Jean Boudot	Boudot, Pierre Jean	(1689–1771), French librarian, censor, historian	Male	French	1689	1689	1771	1771		France		unknown	
bouerjosep023675	Joseph Bouer	Bouer, Joseph	(1707?–1779), Swiss banker	Male	Swiss	c. 1707	1707	1779	1779		Switzerland		unknown	
boufflouis000898	Louise Julie de Boisgelin, marquise de Cucé	Boisgelin, Louise Julie de, marquise de Cucé	(1741–1794), French aristocrat	Female	French	Sunday, 13 August 1741	1741	Monday, 7 July 1794	1794		France	Paris, Ile-de-France	France	
bouffstani000900	Stanislas Jean de Boufflers	Boufflers, Stanislas Jean de	(1738–1815), French author, soldier, academy member	Male	French	Saturday, 31 May 1738	1738	Wednesday, 18 January 1815	1815	Nancy, Meurthe-et-Moselle	France	Paris, Ile-de-France	France	
bouhijean0000373	Jean Bouhier	Bouhier, Jean	(1673–1746), French magistrate, archaeologist, author	Male	French	Thursday, 16 March 1673	1673	Thursday, 17 March 1746	1746	Dijon, Côte-d'Or	France		unknown	
boulanicol000374	Nicolas Antoine Boulanger	Boulanger, Nicolas Antoine	(1722–1759), French civil engineer	Male	French	Wednesday, 11 November 1722	1722	Saturday, 1 September 1759	1759	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
boulllucie023674	Lucie Boullier	Boullier, Lucie	(1739–1768), Swiss author	Female	Swiss	Wednesday, 22 April 1739	1739	Friday, 1 April 1768	1768		Switzerland		unknown	
boultricha004701	Richard Boulton	Boulton, Richard	(1674–c. 1724), English medical writer	Male	English	1674	1674	c.  1724	1724		England		unknown	
bouquelisa000379	Elisabeth Marie Bouquet	Bouquet, Elisabeth Marie	(fl. 1756), Swiss army officer's daughter	Female	Swiss						Switzerland		unknown	
bouquhenry000380	Henry Bouquet	Bouquet, Henry	(1719–1765), Swiss army officer, author	Male	Swiss	1719	1719	Monday, 2 September 1765	1765	Rolle, Vaud	Switzerland	Pensacola, Florida	United States of America	
bouqujacqu000381	Jacquette Julie Bouquet	Bouquet, Jacquette Julie	(b. 1728), Swiss army officer's daughter	Female	Swiss	April 1728	1728		0		Switzerland		unknown	
bourbannel000907	Anne Louise Bénédicte de Bourbon-Condé, duchesse Du Maine	Bourbon-Condé, Anne Louise Bénédicte de, duchesse Du Maine	(1676–1753), French aristocrat, conspirator	Female	French	Sunday, 8 November 1676	1676	Tuesday, 23 January 1753	1753		France		unknown	
bourbfranc000903	François Louis Antoine de Bourbon, comte de Busset	Bourbon, François Louis Antoine de, comte de Busset	(1722–1793), French aristocrat, army officer	Male	French	Wednesday, 26 August 1722	1722	Monday, 7 January 1793	1793	Château de Vésigneux, Amathay-Vésigneux, Doubs	France	Château de Busset, Abrest, near Vichy, Allier	France	
bourblouis000904	Louis Joseph de Bourbon, prince de Condé	Bourbon, Louis Joseph de, prince de Condé	(1736–1818), French prince	Male	French	Thursday, 9 August 1736	1736	Wednesday, 13 May 1818	1818	Paris, Ile-de-France	France	Chantilly, Oise	France	
bourblouis000908	Louise Elisabeth de Bourbon-Condé, princesse de Conti	Bourbon-Condé, Louise Elisabeth de, princesse de Conti	(1693–1775), French princess	Female	French	1693	1693	1775	1775	Versailles, Yvelines	France	Paris, Ile-de-France	France	
bourblouis022970	Louis François de Bourbon, prince de Conti	Bourbon, Louis François de, prince de Conti	(1717–1776), French prince, general, literary patron	Male	French	Friday, 13 August 1717	1717	Friday, 2 August 1776	1776	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
bourbmarie000905	Marie Anne de Bourbon, princesse de Conti	Bourbon, Marie Anne de, princesse de Conti	(1666–1739), French princess	Female	French	Saturday, 2 October 1666	1666	Sunday, 3 May 1739	1739	Vincennes, Val-de-Marne	France	Paris, Ile-de-France	France	
bourbsteph024382	Stéphanie Louise de Bourbon-Conti	Bourbon-Conti, Stéphanie Louise de	(1762–1825), French aristocrat, author, shopkeeper	Female	French	c. Sunday, 26 December 1762	1762	Monday, 21 March 1825	1825	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
bourcpierr000382	Pierre Jean Bourcet de La Saigne	Bourcet de La Saigne, Pierre Jean	(1752–1822), French army officer, courtier, aristocrat	Male	French	1752	1752	1822	1822		France		unknown	
bourdfranc004450	François Louis Bourdon de l'Oise	Bourdon de l'Oise, François Louis	(1758–1797), French revolutionary politician	Male	French	Wednesday, 11 January 1758	1758	Thursday, 22 June 1797	1797		unknown		unknown	
bourdlouis000383	Louis Henri Bourdelin	Bourdelin, Louis Henri	(d. 1775), French physician	Male	French		0	1775	1775		France		unknown	
bourecharl000387	Charlotte Bourette	Bourette, Charlotte	(1714–1784), French café owner, author	Female	French	1714	1714	1784	1784		France		unknown	
boureetien000385	Étienne Michel Bouret	Bouret, Étienne Michel	(1709–1777), French financier	Male	French	1709	1709	Thursday, 10 April 1777	1777	Nantes, Loire-Atlantique	France		unknown	
bourefranc000386	François Bouret d'Erigny	Bouret d'Erigny, François	(1713–1775), French army officer, financier	Male	French	1713	1713	1775	1775		France		unknown	
bourgclaud000388	Claude Bourgelat	Bourgelat, Claude	(1712–1779), French veterinarian	Male	French	Sunday, 27 March 1712	1712	Sunday, 3 January 1779	1779	Lyons, Rhône	France		unknown	
bourgdavid023673	David Bourgeois	Bourgeois, David	(fl. 1764), Swiss correspondent of Jean Jacques Rousseau	Male	Swiss						Switzerland		unknown	
bourgjeanb000392	Jean Baptiste Bourguignon d'Anville	Bourguignon d'Anville, Jean Baptiste	(1697–1782), French geographer, cartographer	Male	French	Thursday, 11 July 1697	1697	Monday, 28 January 1782	1782	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
bourgjeanf000391	Jean François Bourgoing	Bourgoing, Jean François	(1748–1811), French diplomat	Male	French	1748	1748	1811	1811	Nevers, Nièvre	France		unknown	
bourgnicol000389	Nicolas Louis Bourgeois	Bourgeois, Nicolas Louis	(1710–1776), French poet, historian, academy member	Male	French	1710	1710	1776	1776		France		unknown	
bourgpierr000390	Pierre Étienne Bourgeois de Boynes	Bourgeois de Boynes, Pierre Étienne	(1718–1783), French government minister	Male	French	Tuesday, 29 November 1718	1718	Friday, 19 September 1783	1783	Paris, Ile-de-France	France	Château de Mousseaux, near Boynes, Loiret	France	
bourgsamue023025	Samuel Bourgeois	Bourgeois, Samuel	(1704–1779), Swiss protestant minister, author, dissenter	Male	Swiss	1704	1704	1779	1779		Switzerland		unknown	
bourkjohn0004118	John Bourke, 1st earl of Mayo	Bourke, John, 1st earl of Mayo	(c. 1705–1790), Irish politician	Male	Irish	c. 1705	1705	Thursday, 2 December 1790	1790		Ireland		unknown	
bournricha025388	Rev. Richard Bourne	Bourne, Rev. Richard	(c. 1610–1682), American politician, missionary	Male	American	c. , 1610	1610	, 1682	1682	Devon	England	Sandwich, Massachusetts	United States of America	
bournsilva024664	Silvanus Bourn	Bourn, Silvanus	(c. 1756–1817), American merchant, consular official	Male	American	c. 1756	1756	1817	1817		United States of America		unknown	
bournsteph003773	Stephen Bourne	Bourne, Stephen	(?1792–1868), English magistrate, philanthropist	Male	English	1792	1792	1868	1868		England		unknown	
bourrcharl023927	Charles Bourrit	Bourrit, Charles	(1772–1840), Swiss protestant minister, librarian	Male	Swiss	Friday, 14 February 1772	1772	Thursday, 12 November 1840	1840		Switzerland		unknown	
bourrpierr023672	Pierre Marc Isaac Bourrit	Bourrit, Pierre Marc Isaac	(1762–1841), Swiss protestant minister, politician	Male	Swiss	Tuesday, 30 November 1762	1762	1841	1841		Switzerland	Lyons, Rhône	France	
bousqmarcm000395	Marc Michel Bousquet	Bousquet, Marc Michel	(1696–1762), Swiss printer, bookseller	Male	Swiss	c. Thursday, 29 November 1696	1696	Saturday, 11 December 1762	1762	Grancy, canton of Vaud	Switzerland	Lausanne, canton of Vaud	Switzerland	
boutehenri000397	Henri Gabriel Boutet de Montéry	Boutet de Montéry, Henri Gabriel	(fl. 1718–1753), French lawyer	Male	French						France		unknown	
boutejacqu000398	Jacques Marie Boutet de Monvel	Boutet de Monvel, Jacques Marie	(1745–1812), French playwright, actor	Male	French	Thursday, 25 March 1745	1745	Monday, 3 February 1812	1812	Lunéville, Meurthe-et-Moselle	France	Paris, Ile-de-France	France	
boutet0000024447	— Boutet	Boutet, —	(fl. 1715–1722), French notary	Male	French						France		unknown	
bouthfrede000399	Frédéric Charles Bouthenot	Bouthenot, Frédéric Charles	(fl. 1768), French civil servant	Male	French						France		unknown	
bouthjacob000400	Jacob Bouthillier de Beaumont	Bouthillier de Beaumont, Jacob	(1720–1784), Swiss army officer, politician	Male	Swiss	Saturday, 15 June 1720	1720	Thursday, 11 March 1784	1784	Geneva, canton of Geneva	Switzerland	Geneva, canton of Geneva	Switzerland	
bouvamiche000402	Michel Bouvard de Fourqueux	Bouvard de Fourqueux, Michel	(1719–1789), French government minister	Male	French	Sunday, 20 August 1719	1719	Friday, 3 April 1789	1789	Paris, Ile-de-France	France	Paris, Ile-de-France	France	
bouvamiche000403	Michel Philippe Bouvart	Bouvart, Michel Philippe	(1711–1787), French physician, academy member	Male	French	1711	1711	1787	1787	Chartres, Eure-et-Loir	France		unknown	
bouvejacob003924	Jacob des Bouveries, Viscount Folkestone	Bouveries, Jacob des, Viscount Folkestone	(d. 1761), English merchant	Male	English		0	1761	1761		England		unknown	
boveycathe005318	Catherine Bovey	Bovey, Catherine	(c. 1699–1727), English gentlewoman, benefactor	Female	English	c. 1699	1699	Tuesday, 21 January 1727	1727	London, Greater London	England	Flaxley, Gloucestershire	England	
